,title,platform,datetime,critic_score,critic_score_text,url,comments,upvotes,img
1211,Hyper Light Drifter Review,PC,"Wednesday, Apr 6, 2016 4:53pm",9,Superb,https://www.gamespot.com/reviews/hyper-light-drifter-review/1900-6416400/,386,331,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3045235-8477039054-REVIE.jpg
1212,Slain Review,PC,"Tuesday, Apr 5, 2016 1:07pm",5,Mediocre,https://www.gamespot.com/reviews/slain-review/1900-6416399/,32,25,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3040599-2813838652-Slain.jpg
1213,Into the Stars Review,PC,"Tuesday, Apr 5, 2016 11:33am",6,Fair,https://www.gamespot.com/reviews/into-the-stars-review/1900-6416398/,5,32,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3040115-intothestars_thumb.jpg
1214,Dark Souls 3 Review,"XONE, PS4","Monday, Apr 4, 2016 8:10am",8,Great,https://www.gamespot.com/reviews/dark-souls-3-review/1900-6416397/,931,676,https://www.gamespot.com/a/uploads/screen_petite/1557/15576751/3034297-3026033-1985424597-60917.jpg
1215,Black Desert Online Review,PC,"Friday, Apr 1, 2016 4:55pm",7,Good,https://www.gamespot.com/reviews/black-desert-online/1900-6416396/,163,202,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3031381-8391831523-29930.jpg
1216,Quantum Break Review,XONE,"Thursday, Mar 31, 2016 11:02pm",6,Fair,https://www.gamespot.com/reviews/quantum-break-review/1900-6416395/,1821,539,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3030148-7159350006-quant.jpg
1217,Adr1ft Review,PC,"Tuesday, Mar 29, 2016 2:11pm",5,Mediocre,https://www.gamespot.com/reviews/adr1ft-review/1900-6416390/,58,68,https://www.gamespot.com/a/uploads/screen_petite/1557/15576751/3028058-unspecified.jpg
1218,Lucky's Tale Review,PC,"Tuesday, Mar 29, 2016 1:00pm",5,Mediocre,https://www.gamespot.com/reviews/luckys-tale-review/1900-6416394/,187,49,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3028776-8295567520-LT_04.jpg
1219,Trackmania Turbo Review,"PS4, XONE","Monday, Mar 28, 2016 3:48pm",7,Good,https://www.gamespot.com/reviews/trackmania-turbo/1900-6416391/,20,172,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3028199-2189098219-Track.jpg
1220,Dirt Rally Review,PS4,"Monday, Mar 28, 2016 1:54pm",8,Great,https://www.gamespot.com/reviews/dirt-rally-review/1900-6416393/,87,316,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3028309-dirtrallyconsolescreenshot1.jpg
1221,Samorost 3 Review,"PC, MAC","Monday, Mar 28, 2016 12:09pm",7,Good,https://www.gamespot.com/reviews/samorost-3-review/1900-6416392/,20,45,https://www.gamespot.com/a/uploads/screen_petite/1560/15603561/3028280-samorost%203%20home.jpg
1222,Galactic Civilizations III: Mercenaries Review,PC,"Wednesday, Mar 23, 2016 2:52pm",4,Poor,https://www.gamespot.com/reviews/galactic-civilizations-iii-mercenaries-review/1900-6416389/,28,34,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3026502-5464099029-GalCi.jpg
1223,Republique Review,PS4,"Monday, Mar 21, 2016 9:20pm",8,Great,https://www.gamespot.com/reviews/republique-review/1900-6416388/,49,96,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3025382-2087398857-Repub.jpg
1224,Cities: Skylines Snowfall Review,PC,"Monday, Mar 21, 2016 3:21pm",7,Good,https://www.gamespot.com/reviews/cities-skylines-snowfall-review/1900-6416386/,21,50,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3023919-5081969096-citie.jpg
1225,Tom Clancy's The Division Review,"PS4, PC, XONE","Monday, Mar 21, 2016 3:18pm",8,Great,https://www.gamespot.com/reviews/tom-clancys-the-division-review/1900-6416380/,1139,2409,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/2991623-tctd_1601_web_screenshot_team_formation.jpg
1226,Moon Hunters Review,PC,"Monday, Mar 21, 2016 1:08pm",5,Mediocre,https://www.gamespot.com/reviews/moon-hunters-review/1900-6416387/,13,26,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3025150-2064203101-Mount.jpg
1227,Hyrule Warriors Legends Review,3DS,"Monday, Mar 21, 2016 6:14am",7,Good,https://www.gamespot.com/reviews/hyrule-warriors-legends-review/1900-6416385/,36,72,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/3024874-hyrulewarriorslegends_upt2015_20160321_thumb.jpg
1228,Shardlight Review,PC,"Tuesday, Mar 15, 2016 10:01am",6,Fair,https://www.gamespot.com/reviews/shardlight-review/1900-6416383/,23,16,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3021774-0711614707-ss_65.jpg
1229,EA Sports UFC 2 Review,XONE,"Tuesday, Mar 15, 2016 8:53am",7,Good,https://www.gamespot.com/reviews/ea-sports-ufc-2-review/1900-6416384/,105,250,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/3022075-ufc2review_upt2015_20160308_thumb.jpg
1230,Pokken Tournament Review,WIIU,"Tuesday, Mar 15, 2016 7:09am",9,Superb,https://www.gamespot.com/reviews/pokken-tournament-review/1900-6416381/,298,657,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3021368-unspecified.jpg
1231,Casey Powell Lacrosse 16 Review,PC,"Monday, Mar 14, 2016 11:18am",5,Mediocre,https://www.gamespot.com/reviews/casey-powell-lacrosse-16-review/1900-6416382/,28,130,https://www.gamespot.com/a/uploads/screen_petite/1557/15576751/3021515-casey%20powell%20lacrosse_03.jpg
1232,Dariusburst: Chronicle Saviours Review,"PC, PS4, VITA","Thursday, Mar 10, 2016 7:01pm",8,Great,https://www.gamespot.com/reviews/dariusburst-chronicle-saviours-review/1900-6416379/,19,42,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3020086-3575896759-ss_e7.jpg
1233,Project X Zone 2 Review,3DS,"Thursday, Mar 10, 2016 5:36pm",5,Mediocre,https://www.gamespot.com/reviews/project-x-zone-2-review/1900-6416377/,16,19,https://www.gamespot.com/a/uploads/screen_petite/1552/15524586/3019525-screen%20shot%202016-03-09%20at%205.08.47%20pm.jpg
1234,Naruto Shippuden: Ultimate Ninja Storm 4 Review,PS4,"Wednesday, Mar 9, 2016 4:55pm",7,Good,https://www.gamespot.com/reviews/naruto-shippuden-ultimate-ninja-storm-4-review/1900-6416376/,23,165,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3017630-9630310183-PROMO.jpg
1235,Heavy Rain Review,PS4,"Thursday, Mar 3, 2016 1:40pm",7,Good,https://www.gamespot.com/reviews/heavy-rain-review/1900-6416375/,105,114,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3016598-9135251622-PROMO.jpg
1236,Devil Daggers Review,PC,"Thursday, Mar 3, 2016 11:16am",8,Great,https://www.gamespot.com/reviews/devil-daggers-review/1900-6416374/,30,39,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/3016413-devil-daggers-thumbnail-nologo.jpg
1237,Far Cry Primal Review,"PS4, PC, XONE","Tuesday, Mar 1, 2016 6:20pm",8,Great,https://www.gamespot.com/reviews/far-cry-primal-review/1900-6416361/,611,2127,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/2996295-fcp_screen_riding_sabertooth_beastmaster_reveal_151204_5am_cet_1449234334.jpg
1238,Gears of War: Ultimate Edition Review,PC,"Tuesday, Mar 1, 2016 11:43am",6,Fair,https://www.gamespot.com/reviews/gears-of-war-ultimate-edition-review/1900-6416373/,154,98,https://www.gamespot.com/a/uploads/screen_petite/1197/11970954/2889477-delta_xboxone.jpg
1239,Gears of War Review,X360,"Tuesday, Mar 1, 2016 10:57am",9.6,Superb,https://www.gamespot.com/reviews/gears-of-war-review/1900-6161188/,5,12,https://www.gamespot.com/a/uploads/screen_petite/mig/0/9/3/8/2080938-169_gearsofwar_vr_110606.jpg
1240,The Legend of Zelda: Twilight Princess HD Review,WIIU,"Tuesday, Mar 1, 2016 4:37am",9,Superb,https://www.gamespot.com/reviews/the-legend-of-zelda-twilight-princess-hd-review/1900-6416369/,332,285,https://www.gamespot.com/a/uploads/screen_petite/1544/15443861/3012400-zeldatwilightprincesshdreview_upt2015_20160222.jpg
1241,Klaus Review,PS4,"Monday, Feb 29, 2016 3:28pm",7,Good,https://www.gamespot.com/reviews/klaus-review/1900-6416372/,5,17,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3014824-4711890555-Klaus.jpg
1242,Fortified Review,PC,"Thursday, Feb 25, 2016 11:31am",6,Fair,https://www.gamespot.com/reviews/fortified-review/1900-6416371/,4,18,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3012536-8820505485-Forti.jpg
1243,Pillars of Eternity: The White March Part 2 Review,PC,"Thursday, Feb 25, 2016 10:49am",5,Mediocre,https://www.gamespot.com/reviews/pillars-of-eternity-the-white-march-part-2-review/1900-6416370/,178,67,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3012480-0291226923-Pilla.jpg
1244,Superhot Review,PC,"Wednesday, Feb 24, 2016 10:28pm",8,Great,https://www.gamespot.com/reviews/superhot-review/1900-6416368/,89,200,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3012294-6703604103-26260.jpg
1245,Arslan: The Warrior of Legend Review,PS4,"Tuesday, Feb 23, 2016 11:10am",7,Good,https://www.gamespot.com/reviews/arslan-the-warrior-of-legend-review/1900-6416366/,13,28,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3011399-9288697233-Trail.jpg
1246,Assassin's Creed Chronicles: Russia Review,XONE,"Tuesday, Feb 23, 2016 10:21am",5,Mediocre,https://www.gamespot.com/reviews/assassins-creed-chronicles-russia-review/1900-6416365/,21,46,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3011255-2473483608-Assas.jpg
1247,The Walking Dead: Michonne - Episode 1: In Too Deep Review,"XONE, PC","Tuesday, Feb 23, 2016 7:13am",6,Fair,https://www.gamespot.com/reviews/the-walking-dead-michonne-episode-1-in-too-deep/1900-6416362/,62,70,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3010701-michonneee.jpg
1248,Street Fighter 5 Review,"PS4, PC","Monday, Feb 22, 2016 7:04pm",7,Good,https://www.gamespot.com/reviews/street-fighter-5-review/1900-6416363/,447,186,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3010878-6024541186-PROMO.jpg
1249,Plants vs. Zombies: Garden Warfare 2 Review,"PS4, XONE","Thursday, Feb 18, 2016 6:46pm",7,Good,https://www.gamespot.com/reviews/plants-vs-zombies-garden-warfare-2-review/1900-6416360/,177,280,https://www.gamespot.com/a/uploads/screen_petite/1560/15603561/3009194-pvzgw2_beta_screen_1.jpg
1250,Fire Emblem Fates: Conquest Review,3DS,"Tuesday, Feb 16, 2016 10:29pm",7,Good,https://www.gamespot.com/reviews/fire-emblem-fates-conquest-review/1900-6416359/,137,99,https://www.gamespot.com/a/uploads/screen_petite/1547/15470456/3007515-fireemblem_scrn_001.jpg
1251,Fire Emblem Fates: Birthright Review,3DS,"Tuesday, Feb 16, 2016 6:30pm",8,Great,https://www.gamespot.com/reviews/fire-emblem-fates-birthright-review/1900-6416356/,17,68,https://www.gamespot.com/a/uploads/screen_petite/1547/15470456/3005217-fireemblem_scrn_005.jpg
1252,Fire Emblem Fates: Revelation Review,3DS,"Tuesday, Feb 16, 2016 4:00pm",9,Superb,https://www.gamespot.com/reviews/fire-emblem-fates-revelation-review/1900-6416358/,49,162,https://www.gamespot.com/a/uploads/screen_petite/1547/15470456/3007420-3ds_fireemblemfates_scrn_06.jpg
1253,Dying Light: The Following Review,PS4,"Friday, Feb 12, 2016 4:16pm",8,Great,https://www.gamespot.com/reviews/dying-light-the-following-review/1900-6416357/,61,238,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/2993577-dl-the-following-screen-5_small.jpg
1254,Layers of Fear Review,PC,"Friday, Feb 12, 2016 10:09am",7,Good,https://www.gamespot.com/reviews/layers-of-fear-review/1900-6416355/,44,250,https://www.gamespot.com/a/uploads/screen_petite/1544/15443861/3004330-screen%20shot%202016-02-10%20at%203.30.03%20pm.png
1255,Unravel Review,PS4,"Monday, Feb 8, 2016 6:48am",7,Good,https://www.gamespot.com/reviews/unravel-review/1900-6416352/,111,189,https://www.gamespot.com/a/uploads/screen_petite/1544/15443861/3003093-unravel_promo.jpg
1256,"That Dragon, Cancer Review","PC, MAC","Friday, Feb 5, 2016 1:34pm",9,Superb,https://www.gamespot.com/reviews/that-dragon-cancer-review/1900-6416330/,856,444,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2990432-8622075400-79778.jpg
1257,Devilian Review,PC,"Friday, Feb 5, 2016 10:09am",6,Fair,https://www.gamespot.com/reviews/devilian-review/1900-6416351/,114,66,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3002110-devilian.jpg
1258,The Mean Greens - Plastic Warfare Review,PC,"Wednesday, Feb 3, 2016 9:45am",4,Poor,https://www.gamespot.com/reviews/the-mean-greens-plastic-warfare-review/1900-6416350/,46,122,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3000976-1545159871-864.j.jpg
1259,Dead Island: Riptide Review,X360,"Tuesday, Feb 2, 2016 1:33pm",4,Poor,https://www.gamespot.com/reviews/dead-island-riptide-review/1900-6407524/,100,0,https://www.gamespot.com/a/uploads/screen_petite/mig/6/6/9/2/2126692-gsm_169_deadisland_riptide_vr__041913_320.jpg
1260,Blade & Soul Review,PC,"Tuesday, Feb 2, 2016 9:45am",6,Fair,https://www.gamespot.com/reviews/blade-and-soul-review/1900-6416349/,158,125,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3000110-soulsssss.jpg
1261,Dragon's Lair Review,X360,"Monday, Feb 1, 2016 3:48pm",4,Poor,https://www.gamespot.com/reviews/dragons-lair-review/1900-6378648/,59,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
1262,Lego Marvel's Avengers Review,PS4,"Monday, Feb 1, 2016 3:19pm",7,Good,https://www.gamespot.com/reviews/lego-marvels-avengers-review/1900-6416345/,14,254,https://www.gamespot.com/a/uploads/screen_petite/225/2256286/2998338-lego%C2%AE%20marvel%27s%20avengers_20160127121101.jpg
1263,The Deadly Tower of Monsters Review,PS4,"Monday, Feb 1, 2016 9:42am",6,Fair,https://www.gamespot.com/reviews/the-deadly-tower-of-monsters-review/1900-6416348/,13,28,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2999607-5423834574-14341.jpg
1264,Hard West Review,PC,"Friday, Jan 29, 2016 1:34pm",7,Good,https://www.gamespot.com/reviews/hard-west-review/1900-6416346/,23,30,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2998286-9058537285-HardW.jpg
1265,Mario & Luigi: Paper Jam Review,3DS,"Friday, Jan 29, 2016 10:35am",6,Fair,https://www.gamespot.com/reviews/mario-and-luigi-paper-jam-review/1900-6416344/,104,89,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2998136-2302436548-Mario.jpg
1266,Bombshell Review,PC,"Friday, Jan 29, 2016 9:55am",2,Terrible,https://www.gamespot.com/reviews/bombshell-review/1900-6416343/,143,126,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2998077-2464156640-Bombs.jpg
1267,This War of Mine: The Little Ones Review,XONE,"Friday, Jan 29, 2016 8:45am",7,Good,https://www.gamespot.com/reviews/this-war-of-mine-the-little-ones/1900-6416341/,19,156,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2997276-1897617232-9abbd.jpg
1268,Tharsis Review,PC,"Wednesday, Jan 27, 2016 7:04pm",6,Fair,https://www.gamespot.com/reviews/tharsis-review/1900-6416342/,14,20,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/2997368-tharsis.jpg
1269,SteamWorld Heist Review,3DS,"Tuesday, Jan 26, 2016 12:46pm",8,Great,https://www.gamespot.com/reviews/steamworld-heist-review/1900-6416338/,38,42,https://www.gamespot.com/a/uploads/screen_petite/1552/15524586/2995068-steamworld-heist-screenshot-04-1030x579.jpeg
1270,Gravity Rush Remastered Review,PS4,"Monday, Jan 25, 2016 8:56pm",7,Good,https://www.gamespot.com/reviews/gravity-rush-remastered-review/1900-6416340/,56,67,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2996106-grush.jpeg
1271,Final Fantasy Explorers Review,3DS,"Monday, Jan 25, 2016 6:51pm",7,Good,https://www.gamespot.com/reviews/final-fantasy-explorers-review/1900-6416339/,34,190,https://www.gamespot.com/a/uploads/screen_petite/1547/15470456/2995823-base_-_liberutasu_.jpg
1272,Minecraft Story Mode--Episode 4: A Block and a Hard Place Review,PC,"Saturday, Jan 23, 2016 8:33am",7,Good,https://www.gamespot.com/reviews/minecraft-story-mode-episode-4-a-block-and-a-hard-/1900-6416337/,17,98,https://www.gamespot.com/a/uploads/screen_petite/225/2256286/2995018-minecraftstorymode%202016-01-22%2015-04-53-17.jpg
1273,The Witness Review,PS4,"Friday, Jan 22, 2016 5:28pm",9,Superb,https://www.gamespot.com/reviews/the-witness-review/1900-6416336/,316,380,https://www.gamespot.com/a/uploads/screen_petite/mig/8/9/9/8/2028998-704526_20130221_002.jpg
1274,Homeworld: Deserts of Kharak Review,PC,"Friday, Jan 22, 2016 10:41am",9,Superb,https://www.gamespot.com/reviews/homeworld-deserts-of-kharak-review/1900-6416335/,132,393,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2994622-5352704719-PROMO.jpg
1275,King's Quest Chapter 2: Rubble Without a Cause Review,PC,"Wednesday, Jan 20, 2016 5:03pm",5,Mediocre,https://www.gamespot.com/reviews/kings-quest-chapter-2-rubble-without-a-cause-revie/1900-6416334/,26,9,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2993882-kq2.jpg
1276,Dirt Rally Review,PC,"Tuesday, Jan 19, 2016 4:05pm",8,Great,https://www.gamespot.com/reviews/dirt-rally-review/1900-6416333/,90,300,https://www.gamespot.com/a/uploads/screen_petite/1544/15443861/2993353-dirtrally_upt2015_20160119.jpg
1277,Resident Evil 0: HD Remaster Review,XONE,"Monday, Jan 18, 2016 11:08am",7,Good,https://www.gamespot.com/reviews/resident-evil-0-hd-remaster-review/1900-6416332/,302,232,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2992778-0841300464-DUx27GLnnzdgWKotfTvP5lO4aSEW_PizVHh9dMBysOw
1278,Oxenfree Review,PC,"Friday, Jan 15, 2016 2:28pm",8,Great,https://www.gamespot.com/reviews/oxenfree-review/1900-6416329/,37,132,https://www.gamespot.com/a/uploads/screen_petite/1547/15470456/2990086-the-poltergeist-inspired-oxenfree-looks-like-an-indie-gaming-essential-919-1450430471.png
1279,Fat Princess Adventures Review,PS4,"Wednesday, Jan 13, 2016 4:54pm",5,Mediocre,https://www.gamespot.com/reviews/fat-princess-adventures-review/1900-6416331/,29,33,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2990815-8922331407-27512.jpg
1280,Assassin’s Creed Chronicles: India Review,XONE,"Tuesday, Jan 12, 2016 12:13pm",7,Good,https://www.gamespot.com/reviews/assassins-creed-chronicles-india-review/1900-6416328/,70,138,https://www.gamespot.com/a/uploads/screen_petite/225/2256286/2989818-accindia-1.jpg
1281,Amplitude Review,PS4,"Monday, Jan 11, 2016 3:18pm",7,Good,https://www.gamespot.com/reviews/amplitude-review/1900-6416327/,54,32,https://www.gamespot.com/a/uploads/screen_petite/1560/15603561/2989552-amplitude-e3-09.png
1282,Beyond: Two Souls Review,PS4,"Friday, Dec 11, 2015 10:01am",8,Great,https://www.gamespot.com/reviews/beyond-two-souls-review/1900-6416326/,198,318,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2977872-2198135861-REVIE.jpg
1283,Yakuza 5 Review,PS3,"Wednesday, Dec 9, 2015 11:02am",8,Great,https://www.gamespot.com/reviews/yakuza-5-review/1900-6416325/,241,300,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2977049-7108485823-Yakuz.jpg
1284,Just Cause 3 Review,"PS4, PC, XONE","Monday, Nov 30, 2015 4:16pm",8,Great,https://www.gamespot.com/reviews/just-cause-3-review/1900-6416323/,478,1532,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/2807306-jc3_screenshot_planejack1_13_1422545263.02.15_07.jpg
1285,Xenoblade Chronicles X Review,WIIU,"Monday, Nov 30, 2015 12:53pm",8,Great,https://www.gamespot.com/reviews/xenoblade-chronicles-x-review/1900-6416322/,648,488,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2972431-2231293524-REVIE.jpg
