title,platform,review_date,critic_score,critic_score_text,url,comments,upvotes,img
Aragami 2 Review - Shadow Dancer,PC,"Wednesday, Sep 29, 2021 5:29pm",7,Good,/reviews/aragami-2-review-shadow-dancer/1900-6417747/,11,15,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3884358-3415365358-38438.jpg
FIFA 22 Review - Tiki-taka,PS5,"Wednesday, Sep 29, 2021 5:19pm",8,Great,/reviews/fifa-22-review-tiki-taka/1900-6417748/,44,10,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3885337-untitled-1.jpg
Super Monkey Ball: Banana Mania Review - Fresh And A-peel-ing,PS5,"Wednesday, Sep 29, 2021 8:04am",8,Great,/reviews/super-monkey-ball-banana-mania-review-fresh-and-a-peel-ing/1900-6417750/,0,8,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3885465-untitled-1.jpg
Death Stranding Director's Cut Review – The Limits Of The Dead,PS5,"Friday, Sep 24, 2021 7:26pm",9,Superb,/reviews/death-stranding-directors-cut-review-the-limits-of-the-dead/1900-6417746/,48,25,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3882920-untitled-1.jpg
Sable Review - Sandy Pilgrimage,PC,"Thursday, Sep 23, 2021 7:42am",9,Superb,/reviews/sable-review-sandy-pilgrimage/1900-6417745/,0,75,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3882886-sable.jpg
Kena: Bridge Of Spirits Review - Don't Fear The Reaper,PS5,"Tuesday, Sep 21, 2021 1:26pm",9,Superb,/reviews/kena-bridge-of-spirits-review-dont-fear-the-reaper/1900-6417744/,103,69,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3881937-kena.jpg
Lost Judgment Review -- Back To School,PS5,"Thursday, Sep 16, 2021 6:02am",7,Good,/reviews/lost-judgment-review-back-to-school/1900-6417741/,19,3,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3879874-lostjudgmentpromo.jpg
Toem Review: Look At This Photograph,NS,"Wednesday, Sep 15, 2021 8:45am",7,Good,/reviews/toem-review-look-at-this-photograph/1900-6417733/,0,4,https://www.gamespot.com/a/uploads/screen_petite/1585/15855271/3879763-arivv_jpg.png
The Artful Escape Review - Nowhere Nephew,PC,"Tuesday, Sep 14, 2021 7:16am",8,Great,/reviews/the-artful-escape-review-nowhere-nephew/1900-6417732/,2,7,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3879209-guitaronacliff.jpg
The Big Con Review -- Oceans '97,"PC, XBSX, XONE","Tuesday, Sep 14, 2021 7:08am",7,Good,/reviews/the-big-con-review-oceans-97/1900-6417723/,1,15,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3873693-the-big-con---review.jpg
WarioWare: Get It Together Review - A Platform For Change,NS,"Tuesday, Sep 14, 2021 7:08am",8,Great,/reviews/warioware-get-it-together-review-a-platform-for-change/1900-6417725/,4,12,https://www.gamespot.com/a/uploads/screen_petite/1585/15855271/3876421-3844424-screenshot2021-06-15at12.21.03pm.png
Tales Of Arise Review -- Wake Me Up Inside,PS5,"Tuesday, Sep 14, 2021 7:07am",7,Good,/reviews/tales-of-arise-review-wake-me-up-inside/1900-6417727/,166,68,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3876582-talesofarise.jpg
Deathloop Review: All You Need Is Kill,PS5,"Tuesday, Sep 14, 2021 7:07am",10,Essential,/reviews/deathloop-review-all-you-need-is-kill/1900-6417729/,426,109,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3877578-deathloop-review-no-text.jpg
Life Is Strange: True Colors Review -- More Than A Feeling,"PC, PS5","Tuesday, Sep 14, 2021 7:07am",7,Good,/reviews/life-is-strange-true-colors-review-more-than-a-feeling/1900-6417728/,21,19,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3877326-8045688251-38092.jpg
Lost in Random Review - Six Appeal,PS4,"Tuesday, Sep 14, 2021 7:07am",7,Good,/reviews/lost-in-random-review-six-appeal/1900-6417731/,1,3,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3879204-lostinrandom.jpg
Psychonauts 2 Review -- Mind Over Matter,XBSX,"Monday, Aug 30, 2021 9:59am",9,Superb,/reviews/psychonauts-2-review-mind-over-matter/1900-6417718/,128,57,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3870464-promo.jpg
No More Heroes 3 Review -- Desperate Struggle,NS,"Thursday, Aug 26, 2021 7:17pm",4,Poor,/reviews/no-more-heroes-3-review-desperate-struggle/1900-6417721/,64,29,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3871947-promo.jpg
Humankind Review -- Culture War,PC,"Wednesday, Aug 25, 2021 10:02am",6,Fair,/reviews/humankind-review-culture-war/1900-6417720/,19,25,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3871401-humankind.png
Aliens: Fireteam Elite -- Suicide Squad,"PC, PS4, PS5, XBSX, XONE","Monday, Aug 23, 2021 6:04pm",8,Great,/reviews/aliens-fireteam-elite-suicide-squad/1900-6417719/,81,49,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3870506-aliens-fireteam-elite.jpg
Ghost Of Tsushima Iki Island Expansion Review - Sins Of The Father,"PS5, PS4","Monday, Aug 23, 2021 3:13pm",8,Great,/reviews/ghost-of-tsushima-iki-island-expansion-review-sins-of-the-father/1900-6417714/,18,24,https://www.gamespot.com/a/uploads/screen_petite/1581/15811374/3869073-ghostoftsushimaikicaptured.jpg
Madden NFL 22 Review -- Momentum Shift,PS5,"Monday, Aug 23, 2021 3:13pm",7,Good,/reviews/madden-nfl-22-review-momentum-shift/1900-6417715/,31,18,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3869766-madden.jpg
Naraka Bladepoint Review -- House of Flying Daggers,"PC, PS5","Friday, Aug 20, 2021 5:20pm",6,Fair,/reviews/naraka-bladepoint-review-house-of-flying-daggers/1900-6417716/,15,7,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3870048-naraka-bladepoint.jpg
12 Minutes Review -- Loop Anti-Heroes,"XONE, PC, XBSX","Wednesday, Aug 18, 2021 8:32am",9,Superb,/reviews/12-minutes-review-loop-anti-heroes/1900-6417713/,25,30,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3868335-12minutespromo-1.jpg
The Forgotten City Review - Seven Deadly Sins,"PC, XONE, PS4, NS, PS5, XBSX","Tuesday, Aug 17, 2021 11:14am",9,Superb,/reviews/the-forgotten-city-review-seven-deadly-sins/1900-6417712/,4,21,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3868192-forgotten_city2.jpg
Axiom Verge 2 Review -- More Vania Than Metroid,"PC, PS5, PS4, NS","Monday, Aug 16, 2021 11:36am",7,Good,/reviews/axiom-verge-2-review-more-vania-than-metroid/1900-6417711/,9,4,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3867696-16x9masterimage.jpg
Chicory: A Colorful Tale Review - Masterful Strokes,"PC, PS5, PS4","Thursday, Aug 12, 2021 11:02am",9,Superb,/reviews/chicory-a-colorful-tale-review-masterful-strokes/1900-6417696/,10,28,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3851184-chicory-a-colorful-tale.jpg
The Great Ace Attorney Chronicles Review — No Objections Here,"PC, NS, PS4","Thursday, Aug 12, 2021 11:01am",8,Great,/reviews/the-great-ace-attorney-chronicles-review-no-objections-here/1900-6417704/,4,8,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3860181-the-great-ace-attorney-chronicles.jpg
Pokemon Unite Review -- A Micro-Aggressive MOBA,NS,"Thursday, Aug 12, 2021 11:00am",7,Good,/reviews/pokemon-unite-review-a-micro-aggressive-moba/1900-6417707/,15,19,https://www.gamespot.com/a/uploads/screen_petite/225/2256286/3860954-3858931-screenshot2021-07-23094334.jpeg
The Ascent Review – Wretched Hive of Scum and Villainy,"PC, XONE, XBSX","Thursday, Aug 12, 2021 11:00am",6,Fair,/reviews/the-ascent-review-wretched-hive-of-scum-and-villainy/1900-6417706/,109,37,https://www.gamespot.com/a/uploads/screen_petite/225/2256286/3860942-20210720102847_1.jpg
"Hades Review – The Long, Hard Road Out of Hell","PC, NS","Wednesday, Aug 11, 2021 10:42am",9,Superb,/reviews/hades-review-the-long-hard-road-out-of-hell/1900-6417568/,32,52,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3736130-hades-review-promothumb.jpg
NEO: The World Ends With You Review - Reap What You Sow,NS,"Friday, Jul 30, 2021 12:00pm",7,Good,/reviews/neo-the-world-ends-with-you-review-reap-what-you-sow/1900-6417708/,5,4,https://www.gamespot.com/a/uploads/screen_petite/1574/15747411/3861731-neotheworldendswithyoureview.png
Microsoft Flight Simulator Review – Head In The Xbox Clouds,PC,"Tuesday, Jul 27, 2021 11:25am",9,Superb,/reviews/microsoft-flight-simulator-review-head-in-the-xbox-clouds/1900-6417537/,141,64,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3723704-gmicrosoft-flight-simulator-review--promo-thumb.jpg
Cris Tales Review,PC,"Tuesday, Jul 20, 2021 3:28pm",8,Great,/reviews/cris-tales-review/1900-6417700/,9,20,https://www.gamespot.com/a/uploads/screen_petite/1587/15875866/3858220-cris-tales.jpg
Death's Door Review - A Murder Of Crows,"XBSX, XONE, PC","Tuesday, Jul 20, 2021 12:42pm",8,Great,/reviews/deaths-door-review-a-murder-of-crows/1900-6417699/,7,19,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3857843-death%27s-door-review.jpg
The Legend Of Zelda: Skyward Sword HD Review - Link To The Past,NS,"Tuesday, Jul 13, 2021 7:56pm",7,Good,/reviews/the-legend-of-zelda-skyward-sword-hd-review-link-to-the-past/1900-6417698/,87,24,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3855328-the-legend-of-zelda---skyward-sword.jpg
Monster Hunter Stories 2: Wings Of Ruin Review - Monstie Hunter,NS,"Friday, Jul 9, 2021 7:13pm",7,Good,/reviews/monster-hunter-stories-2-wings-of-ruin-review-monstie-hunter/1900-6417697/,25,15,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3853829-monster-hunter-stories-2---wings-of-ruin-review.jpg
"Sea Of Thieves: A Pirate's Life Review - Dead Men Tell Five Tales, Actually","XONE, PC, XBSX","Monday, Jun 28, 2021 11:06am",7,Good,/reviews/sea-of-thieves-a-pirates-life-review-dead-men-tell-five-tales-actually/1900-6417693/,1,18,https://www.gamespot.com/a/uploads/screen_petite/1581/15811374/3849585-dbb41d6f3f65c8bfcbf6307eed576df3.jpg
Scarlet Nexus Review -- The Ties That Bind,"PS4, PS5, PC, XONE, XBSX","Friday, Jun 25, 2021 6:49pm",7,Good,/reviews/scarlet-nexus-review-the-ties-that-bind/1900-6417692/,21,23,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3848461-scarlet-nexus.jpg
Mario Golf: Super Rush Review - Leisurely Chaos,NS,"Thursday, Jun 24, 2021 3:39pm",7,Good,/reviews/mario-golf-super-rush-review-leisurely-chaos/1900-6417691/,31,8,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3847517-mario-golf-super-rush-review.jpg
Game Builder Garage Review - Building Blocks,NS,"Monday, Jun 21, 2021 5:14am",7,Good,/reviews/game-builder-garage-review-building-blocks/1900-6417690/,1,5,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3846596-5.jpg
Final Fantasy 7 Remake Intergrade Intermission Review - Half-Measure,PS5,"Thursday, Jun 17, 2021 6:10pm",7,Good,/reviews/final-fantasy-7-remake-intergrade-intermission-review-half-measure/1900-6417689/,25,14,https://www.gamespot.com/a/uploads/screen_petite/1581/15811374/3842686-yuffie2.jpg
Guilty Gear Strive Review -- Burning Like A Roman Cancel,"PS4, PC, PS5","Friday, Jun 11, 2021 10:09am",8,Great,/reviews/guilty-gear-strive-review-burning-like-a-roman-cancel/1900-6417688/,11,14,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3842383-guilty-gear-strive-review.jpg
Final Fantasy 7 Remake Intergrade Review - Materia Improvements,"PS4, PS5","Wednesday, Jun 9, 2021 5:02am",10,Essential,/reviews/final-fantasy-7-remake-intergrade-review-materia-improvements/1900-6417445/,871,756,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3840867-3654479-final-fantasy-7-remake-review-promo12.jpg
Stonefly Review - Buzz Kill,PC,"Tuesday, Jun 8, 2021 8:53am",4,Poor,/reviews/stonefly-review-buzz-kill/1900-6417687/,0,6,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3840451-_x6klung.jpg
Ratchet & Clank: Rift Apart Review - A Riveting Adventure,PS5,"Tuesday, Jun 8, 2021 7:00am",9,Superb,/reviews/ratchet-clank-rift-apart-review-a-riveting-adventure/1900-6417686/,154,64,https://www.gamespot.com/a/uploads/screen_petite/1585/15855271/3839374-racra_warmonger.jpg
Virtua Fighter 5 Ultimate Showdown Review -- Time for a Combat Seminar,PS4,"Friday, Jun 4, 2021 4:56am",7,Good,/reviews/virtua-fighter-5-ultimate-showdown-review-time-for-a-combat-seminar/1900-6417685/,13,9,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3838933-virtua-fighter-5-ultimate-showdown-review.jpg
World of Demons Review - A Cut Above,IOS,"Friday, May 28, 2021 4:50pm",7,Good,/reviews/world-of-demons-review-a-cut-above/1900-6417684/,2,7,https://www.gamespot.com/a/uploads/screen_petite/225/2256286/3836788-worldofdemons3.png
Miitopia Review -- Eyes Without a Face,NS,"Friday, May 28, 2021 3:24am",5,Mediocre,/reviews/miitopia-review-eyes-without-a-face/1900-6417683/,7,5,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3836339-miitopia.jpg
"Knockout City Review - Dodge, Duck, Dip, Dive, And Dodge",PS4,"Friday, May 28, 2021 3:03am",8,Great,/reviews/knockout-city-review-dodge-duck-dip-dive-and-dodge/1900-6417682/,19,20,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3836323-koc_key_art_standard_horizontal.jpg
Mass Effect: Legendary Edition Review,XONE,"Tuesday, May 25, 2021 8:29pm",8,Great,/reviews/mass-effect-legendary-edition-review/1900-6417679/,94,36,https://www.gamespot.com/a/uploads/screen_petite/1587/15875866/3834658-f552e1bc-d08b-482f-a1c1-fefeab1eaa43.png
Famicom Detective Club Review -- The N.E.S. Murders,NS,"Tuesday, May 25, 2021 6:45am",8,Great,/reviews/famicom-detective-club-review-the-n-e-s-murders/1900-6417680/,2,4,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3834780-famicomdetectiveclub.jpg
Biomutant Review -- A Flawed Mutation,PC,"Monday, May 24, 2021 5:45am",6,Fair,/reviews/biomutant-review-a-flawed-mutation/1900-6417678/,184,32,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3834219-biomutant-review.jpg
"Days Gone Review - Farewell, Oregon",PS4,"Thursday, May 20, 2021 11:14am",5,Mediocre,/reviews/days-gone-review-farewell-oregon/1900-6417130/,1015,447,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3526526-days-gone-review-thumb-nologo.jpg
NBA 2K21 Arcade Edition Review -- Air Ball,IOS,"Friday, May 14, 2021 4:26pm",4,Poor,/reviews/nba-2k21-arcade-edition-review-air-ball/1900-6417676/,0,11,https://www.gamespot.com/a/uploads/screen_petite/225/2256286/3831060-nba2k21image3.jpeg
Hood: Outlaws & Legends Review - Petty Theft,PS5,"Wednesday, May 12, 2021 6:03pm",5,Mediocre,/reviews/hood-outlaws-legends-review-petty-theft/1900-6417675/,8,11,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3829852-hood_outlaws-legends_main-art_1920x1080_with-logo.jpg
Assassin's Creed Valhalla: Wrath Of The Druids DLC Review,XBSX,"Tuesday, May 11, 2021 11:27pm",5,Mediocre,/reviews/assassins-creed-valhalla-wrath-of-the-druids-dlc-review/1900-6417674/,29,18,https://www.gamespot.com/a/uploads/screen_petite/1587/15875866/3829707-b6dcb974-001c-4538-8e5d-8521af987bd1.png
Taiko No Tatsujin Pop Tap Beat Review -- Drum Solo,IOS,"Thursday, May 6, 2021 8:01am",6,Fair,/reviews/taiko-no-tatsujin-pop-tap-beat-review-drum-solo/1900-6417673/,2,5,https://www.gamespot.com/a/uploads/screen_petite/225/2256286/3827344-taiko1.jpg
"Total War: Rome Remastered Review -- Et Tu, Total War?",PC,"Wednesday, May 5, 2021 3:02am",6,Fair,/reviews/total-war-rome-remastered-review-et-tu-total-war/1900-6417671/,14,16,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3826372-total-war---rome-remastered.jpg
Resident Evil Village Review -- Shapeshifter,"XBSX, PC, PS4, PS5, XONE","Tuesday, May 4, 2021 7:35pm",9,Superb,/reviews/resident-evil-village-review-shapeshifter/1900-6417672/,170,71,https://www.gamespot.com/a/uploads/screen_petite/1581/15811374/3826522-resident-evil-village-review.jpg
Turnip Boy Commits Tax Evasion Review - A Leek to the Past,PC,"Thursday, Apr 29, 2021 10:21am",7,Good,/reviews/turnip-boy-commits-tax-evasion-review-a-leek-to-the-past/1900-6417670/,5,4,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3824596-turnip-boy-commits-tax-evasion.jpg
Returnal Review - Live Die Repeat,PS5,"Thursday, Apr 29, 2021 4:52am",9,Superb,/reviews/returnal-review-live-die-repeat/1900-6417669/,308,74,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3824096-returnal-review.jpg
New Pokemon Snap Review – A Blast From The Past,NS,"Wednesday, Apr 28, 2021 5:45am",8,Great,/reviews/new-pokemon-snap-review-nintendo-switch/1900-6417668/,23,19,https://www.gamespot.com/a/uploads/screen_petite/1591/15918215/3823809-pokemon-snap-review.jpg
Judgment Review - Like A Tiger,PS4,"Tuesday, Apr 27, 2021 12:00pm",7,Good,/reviews/judgment-review-like-a-tiger/1900-6417172/,24,22,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3550806-3494909129-4aa3dba9e7015a7bbab3c281a948adac
Nier Replicant Review - Carrying The Weight Of The World,PS4,"Thursday, Apr 22, 2021 4:58am",8,Great,/reviews/nier-replicant-review-carrying-the-weight-of-the-world/1900-6417666/,92,35,https://www.gamespot.com/a/uploads/screen_petite/1574/15747411/3822283-nier2.jpg
Before Your Eyes Review - Don’t Wanna Miss A Thing,PC,"Wednesday, Apr 21, 2021 10:22am",8,Great,/reviews/before-your-eyes-review-dont-wanna-miss-a-thing/1900-6417665/,2,10,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3822189-before-your-eyes-review.jpg
MLB The Show 21 Review - Batter Up,"XONE, PS5, XBSX, PS4","Tuesday, Apr 20, 2021 9:42pm",7,Good,/reviews/mlb-the-show-21-review-batter-up/1900-6417664/,32,19,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3821910-mlb-the-show-21-review.jpg
Oddworld: Soulstorm Review,PC,"Wednesday, Apr 14, 2021 10:55am",6,Fair,/reviews/oddworld-soulstorm-review/1900-6417663/,58,17,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3819713-3815218-outriders.jpg
Outriders Review,"PS4, XONE, PS5, XBSX, STA, PC","Friday, Apr 9, 2021 3:03pm",8,Great,/reviews/outriders-review/1900-6417659/,73,385,https://www.gamespot.com/a/uploads/screen_petite/1581/15811374/3815218-outriders.jpg
Star Wars: Republic Commando Remastered Review,NS,"Friday, Apr 9, 2021 11:24am",6,Fair,/reviews/star-wars-republic-commando-remastered-review/1900-6417662/,15,15,https://www.gamespot.com/a/uploads/screen_petite/1587/15875866/3817995-repub1.jpg
Balan Wonderworld Review - Costume Drama,PS5,"Tuesday, Apr 6, 2021 4:27pm",5,Mediocre,/reviews/balan-wonderworld-review-costume-drama/1900-6417660/,5,9,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3816741-balan-wonderland-review.jpg
Evil Genius 2: World Domination Review,PC,"Friday, Mar 26, 2021 3:24pm",7,Good,/reviews/evil-genius-2-world-domination-review/1900-6417657/,4,7,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3812959-evil-genius-2-review.jpg
Loop Hero Review,PC,"Friday, Mar 26, 2021 12:27pm",8,Great,/reviews/loop-hero-review/1900-6417656/,8,6,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3812919-loop-hero-review.jpg
Tony Hawk's Pro Skater 1 + 2 Review,"PS4, XONE, PC, XBSX, PS5","Thursday, Mar 25, 2021 10:39am",9,Superb,/reviews/tony-hawks-pro-skater-1-2-review/1900-6417555/,140,59,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3729445-tony-hawk-pro-skater_1-2-promothumb.jpg
It Takes Two Review,"PS4, PC, XONE, XBSX","Wednesday, Mar 24, 2021 4:11pm",9,Superb,/reviews/it-takes-two-review/1900-6417655/,80,62,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3811985-ittakestwo.png
Immortals Fenyx Rising: Myths Of The Eastern Realm DLC Review,PC,"Tuesday, Mar 23, 2021 5:16pm",5,Mediocre,/reviews/immortals-fenyx-rising-myths-of-the-eastern-realm-dlc-review/1900-6417654/,10,6,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3811479-ubisoft_immortals_dlc2keyart_final_02_godsfx_v1_current.jpg
Doom Eternal: The Ancient Gods Part 2 Review,"XONE, PS4","Tuesday, Mar 23, 2021 3:08pm",8,Great,/reviews/doom-eternal-the-ancient-gods-part-2-review/1900-6417653/,24,12,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3811457-doom-eternal--the-ancient-gods-part-2.jpg
